,month,year,City,country_id,Country,Latitude,Longitude,AverageTemperatureCel,AverageTemperatureUncertaintyCel
5622,6,1977,Canoas,BRA,Brazil,29.74S,51.69W,14.223,0.5230000000000009
5623,7,1977,Canoas,BRA,Brazil,29.74S,51.69W,16.156000000000002,0.39699999999999847
5624,8,1977,Canoas,BRA,Brazil,29.74S,51.69W,14.065000000000001,0.36900000000000055
5625,9,1977,Canoas,BRA,Brazil,29.74S,51.69W,18.233,0.18199999999999822
5626,10,1977,Canoas,BRA,Brazil,29.74S,51.69W,20.227000000000004,0.2420000000000005
5627,11,1977,Canoas,BRA,Brazil,29.74S,51.69W,21.197000000000003,0.2380000000000019
5628,12,1977,Canoas,BRA,Brazil,29.74S,51.69W,23.024999999999995,0.447999999999998
5629,1,1978,Canoas,BRA,Brazil,29.74S,51.69W,24.041999999999998,0.26700000000000146
5630,2,1978,Canoas,BRA,Brazil,29.74S,51.69W,23.498000000000005,0.9079999999999997
5631,3,1978,Canoas,BRA,Brazil,29.74S,51.69W,22.780999999999995,0.3409999999999987
5632,4,1978,Canoas,BRA,Brazil,29.74S,51.69W,17.4,0.44500000000000106
5633,5,1978,Canoas,BRA,Brazil,29.74S,51.69W,14.016,0.33700000000000013
5634,6,1978,Canoas,BRA,Brazil,29.74S,51.69W,12.999000000000002,0.43399999999999905
5635,7,1978,Canoas,BRA,Brazil,29.74S,51.69W,14.652000000000003,0.33500000000000085
5636,8,1978,Canoas,BRA,Brazil,29.74S,51.69W,14.383999999999999,0.7400000000000004
5637,9,1978,Canoas,BRA,Brazil,29.74S,51.69W,16.789,0.29600000000000093
5638,10,1978,Canoas,BRA,Brazil,29.74S,51.69W,19.435000000000002,0.3840000000000011
5639,11,1978,Canoas,BRA,Brazil,29.74S,51.69W,20.46,0.39999999999999936
5640,12,1978,Canoas,BRA,Brazil,29.74S,51.69W,23.092000000000002,0.4040000000000019
5641,1,1979,Canoas,BRA,Brazil,29.74S,51.69W,23.049000000000003,0.5579999999999983
5642,2,1979,Canoas,BRA,Brazil,29.74S,51.69W,23.757000000000005,0.36700000000000127
5643,3,1979,Canoas,BRA,Brazil,29.74S,51.69W,21.091,0.42000000000000015
5644,4,1979,Canoas,BRA,Brazil,29.74S,51.69W,17.754,0.34300000000000197
5645,5,1979,Canoas,BRA,Brazil,29.74S,51.69W,13.988999999999999,0.25900000000000034
5646,6,1979,Canoas,BRA,Brazil,29.74S,51.69W,11.903,0.669
5647,7,1979,Canoas,BRA,Brazil,29.74S,51.69W,13.088000000000001,0.3860000000000004
5648,8,1979,Canoas,BRA,Brazil,29.74S,51.69W,15.414,0.3520000000000007
5649,9,1979,Canoas,BRA,Brazil,29.74S,51.69W,15.068,0.30300000000000044
5650,10,1979,Canoas,BRA,Brazil,29.74S,51.69W,18.61,0.31300000000000083
5651,11,1979,Canoas,BRA,Brazil,29.74S,51.69W,19.948000000000004,0.1849999999999991
5652,12,1979,Canoas,BRA,Brazil,29.74S,51.69W,22.502000000000002,0.2840000000000013
5653,1,1980,Canoas,BRA,Brazil,29.74S,51.69W,23.244999999999997,0.2949999999999993
5654,2,1980,Canoas,BRA,Brazil,29.74S,51.69W,23.759,0.33700000000000013
5655,3,1980,Canoas,BRA,Brazil,29.74S,51.69W,24.488,0.38200000000000184
5656,4,1980,Canoas,BRA,Brazil,29.74S,51.69W,21.035,0.2509999999999992
5657,5,1980,Canoas,BRA,Brazil,29.74S,51.69W,17.599,0.3139999999999985
5658,6,1980,Canoas,BRA,Brazil,29.74S,51.69W,12.931,0.4699999999999981
5659,7,1980,Canoas,BRA,Brazil,29.74S,51.69W,12.151000000000002,0.27999999999999875
5660,8,1980,Canoas,BRA,Brazil,29.74S,51.69W,14.158999999999999,0.3019999999999988
5661,9,1980,Canoas,BRA,Brazil,29.74S,51.69W,14.041999999999998,0.2949999999999993
5662,10,1980,Canoas,BRA,Brazil,29.74S,51.69W,18.084999999999997,0.2339999999999994
5663,11,1980,Canoas,BRA,Brazil,29.74S,51.69W,20.342,0.1949999999999995
5664,12,1980,Canoas,BRA,Brazil,29.74S,51.69W,22.857000000000003,0.21000000000000008
5665,1,1981,Canoas,BRA,Brazil,29.74S,51.69W,23.707,0.36599999999999966
5666,2,1981,Canoas,BRA,Brazil,29.74S,51.69W,24.535,0.28699999999999826
5667,3,1981,Canoas,BRA,Brazil,29.74S,51.69W,21.726999999999997,0.22800000000000153
5668,4,1981,Canoas,BRA,Brazil,29.74S,51.69W,19.098,0.27799999999999947
5669,5,1981,Canoas,BRA,Brazil,29.74S,51.69W,19.093000000000004,0.2729999999999993
5670,6,1981,Canoas,BRA,Brazil,29.74S,51.69W,12.341,0.3640000000000004
5671,7,1981,Canoas,BRA,Brazil,29.74S,51.69W,13.287999999999998,0.2740000000000009
5672,8,1981,Canoas,BRA,Brazil,29.74S,51.69W,15.506,0.30300000000000044
5673,9,1981,Canoas,BRA,Brazil,29.74S,51.69W,15.766,0.36900000000000055
5674,10,1981,Canoas,BRA,Brazil,29.74S,51.69W,18.039,1.0110000000000003
5675,11,1981,Canoas,BRA,Brazil,29.74S,51.69W,21.275000000000002,0.2919999999999984
5676,12,1981,Canoas,BRA,Brazil,29.74S,51.69W,21.970000000000002,0.4820000000000017
5677,1,1982,Canoas,BRA,Brazil,29.74S,51.69W,23.238,0.3230000000000012
5678,2,1982,Canoas,BRA,Brazil,29.74S,51.69W,23.616,0.22800000000000153
5679,3,1982,Canoas,BRA,Brazil,29.74S,51.69W,22.685,0.2990000000000019
5680,4,1982,Canoas,BRA,Brazil,29.74S,51.69W,19.816999999999993,0.2030000000000006
5681,5,1982,Canoas,BRA,Brazil,29.74S,51.69W,16.489,0.26000000000000195
5682,6,1982,Canoas,BRA,Brazil,29.74S,51.69W,14.414,0.3139999999999985
5683,7,1982,Canoas,BRA,Brazil,29.74S,51.69W,14.034,0.25599999999999945
5684,8,1982,Canoas,BRA,Brazil,29.74S,51.69W,15.860000000000001,0.4080000000000005
5685,9,1982,Canoas,BRA,Brazil,29.74S,51.69W,17.719,0.3330000000000016
5686,10,1982,Canoas,BRA,Brazil,29.74S,51.69W,17.779000000000003,0.27799999999999947
5687,11,1982,Canoas,BRA,Brazil,29.74S,51.69W,19.771,0.30100000000000116
5688,12,1982,Canoas,BRA,Brazil,29.74S,51.69W,22.523,0.3600000000000018
5689,1,1983,Canoas,BRA,Brazil,29.74S,51.69W,24.518000000000004,0.27999999999999875
5690,2,1983,Canoas,BRA,Brazil,29.74S,51.69W,23.445999999999998,0.27999999999999875
5691,3,1983,Canoas,BRA,Brazil,29.74S,51.69W,21.162,0.3479999999999982
5692,4,1983,Canoas,BRA,Brazil,29.74S,51.69W,19.126,1.033999999999998
5693,5,1983,Canoas,BRA,Brazil,29.74S,51.69W,16.486,0.24599999999999905
5694,6,1983,Canoas,BRA,Brazil,29.74S,51.69W,11.764999999999999,0.31199999999999917
5695,7,1983,Canoas,BRA,Brazil,29.74S,51.69W,12.308000000000002,0.223999999999999
5696,8,1983,Canoas,BRA,Brazil,29.74S,51.69W,14.339000000000002,0.3550000000000016
5697,9,1983,Canoas,BRA,Brazil,29.74S,51.69W,14.066000000000003,0.4679999999999988
5698,10,1983,Canoas,BRA,Brazil,29.74S,51.69W,18.722,0.28799999999999987
5699,11,1983,Canoas,BRA,Brazil,29.74S,51.69W,21.439999999999998,0.23599999999999868
5700,12,1983,Canoas,BRA,Brazil,29.74S,51.69W,23.869000000000003,0.24700000000000066
5701,1,1984,Canoas,BRA,Brazil,29.74S,51.69W,25.098,0.42100000000000176
5702,2,1984,Canoas,BRA,Brazil,29.74S,51.69W,25.879,0.2770000000000018
5703,3,1984,Canoas,BRA,Brazil,29.74S,51.69W,22.744,0.22800000000000153
5704,4,1984,Canoas,BRA,Brazil,29.74S,51.69W,18.423000000000002,0.21899999999999883
5705,5,1984,Canoas,BRA,Brazil,29.74S,51.69W,16.735,0.36499999999999805
5706,6,1984,Canoas,BRA,Brazil,29.74S,51.69W,13.104000000000001,0.34399999999999964
5707,7,1984,Canoas,BRA,Brazil,29.74S,51.69W,13.328,0.36599999999999966
5708,8,1984,Canoas,BRA,Brazil,29.74S,51.69W,12.139999999999999,0.37099999999999983
5709,9,1984,Canoas,BRA,Brazil,29.74S,51.69W,15.531000000000002,0.3150000000000001
5710,10,1984,Canoas,BRA,Brazil,29.74S,51.69W,19.541,0.4999999999999992
5711,11,1984,Canoas,BRA,Brazil,29.74S,51.69W,20.364999999999995,0.2990000000000019
5712,12,1984,Canoas,BRA,Brazil,29.74S,51.69W,21.206,0.22800000000000153
5713,1,1985,Canoas,BRA,Brazil,29.74S,51.69W,23.644000000000002,0.2740000000000009
5714,2,1985,Canoas,BRA,Brazil,29.74S,51.69W,24.058,0.2609999999999996
5715,3,1985,Canoas,BRA,Brazil,29.74S,51.69W,22.629000000000005,0.3810000000000002
5716,4,1985,Canoas,BRA,Brazil,29.74S,51.69W,19.454,0.39999999999999936
5717,5,1985,Canoas,BRA,Brazil,29.74S,51.69W,15.435999999999998,0.3929999999999999
5718,6,1985,Canoas,BRA,Brazil,29.74S,51.69W,13.756999999999998,0.46000000000000163
5719,7,1985,Canoas,BRA,Brazil,29.74S,51.69W,13.704,0.37600000000000006
5720,8,1985,Canoas,BRA,Brazil,29.74S,51.69W,14.946000000000002,0.4080000000000005
5721,9,1985,Canoas,BRA,Brazil,29.74S,51.69W,16.811999999999998,0.3139999999999985
5722,10,1985,Canoas,BRA,Brazil,29.74S,51.69W,19.426999999999996,0.3550000000000016
5723,11,1985,Canoas,BRA,Brazil,29.74S,51.69W,23.014000000000003,0.5450000000000009
5724,12,1985,Canoas,BRA,Brazil,29.74S,51.69W,23.883,0.6369999999999997
5725,1,1986,Canoas,BRA,Brazil,29.74S,51.69W,25.535999999999998,0.25400000000000017
5726,2,1986,Canoas,BRA,Brazil,29.74S,51.69W,23.884,0.516999999999999
5727,3,1986,Canoas,BRA,Brazil,29.74S,51.69W,21.925,0.3840000000000011
5728,4,1986,Canoas,BRA,Brazil,29.74S,51.69W,20.133,0.37700000000000167
5729,5,1986,Canoas,BRA,Brazil,29.74S,51.69W,16.337,0.5659999999999994
5730,6,1986,Canoas,BRA,Brazil,29.74S,51.69W,15.546,0.5019999999999984
5731,7,1986,Canoas,BRA,Brazil,29.74S,51.69W,13.709999999999999,0.29600000000000093
5732,8,1986,Canoas,BRA,Brazil,29.74S,51.69W,15.059999999999999,0.21399999999999864
5733,9,1986,Canoas,BRA,Brazil,29.74S,51.69W,16.59,0.32500000000000046
5734,10,1986,Canoas,BRA,Brazil,29.74S,51.69W,18.173,0.34399999999999964
5735,11,1986,Canoas,BRA,Brazil,29.74S,51.69W,21.212000000000003,0.4139999999999983
5736,12,1986,Canoas,BRA,Brazil,29.74S,51.69W,22.956000000000003,0.37900000000000095
5737,1,1987,Canoas,BRA,Brazil,29.74S,51.69W,23.807,0.5119999999999989
5738,2,1987,Canoas,BRA,Brazil,29.74S,51.69W,24.216,1.2680000000000016
5739,3,1987,Canoas,BRA,Brazil,29.74S,51.69W,22.887,0.3280000000000014
5740,4,1987,Canoas,BRA,Brazil,29.74S,51.69W,19.721999999999998,0.3949999999999992
5741,5,1987,Canoas,BRA,Brazil,29.74S,51.69W,13.707,0.3620000000000011
5742,6,1987,Canoas,BRA,Brazil,29.74S,51.69W,12.200000000000001,0.5870000000000017
5743,7,1987,Canoas,BRA,Brazil,29.74S,51.69W,15.543,0.23300000000000173
5744,8,1987,Canoas,BRA,Brazil,29.74S,51.69W,13.314000000000002,0.3089999999999983
5745,9,1987,Canoas,BRA,Brazil,29.74S,51.69W,14.653,0.3150000000000001
5746,10,1987,Canoas,BRA,Brazil,29.74S,51.69W,17.951999999999998,0.3489999999999998
5747,11,1987,Canoas,BRA,Brazil,29.74S,51.69W,21.046000000000003,0.32699999999999974
5748,12,1987,Canoas,BRA,Brazil,29.74S,51.69W,22.610999999999997,0.3459999999999989
5749,1,1988,Canoas,BRA,Brazil,29.74S,51.69W,24.227999999999998,0.33399999999999924
5750,2,1988,Canoas,BRA,Brazil,29.74S,51.69W,22.939,0.7929999999999993
5751,3,1988,Canoas,BRA,Brazil,29.74S,51.69W,24.297,0.4699999999999981
5752,4,1988,Canoas,BRA,Brazil,29.74S,51.69W,17.973,0.5969999999999982
5753,5,1988,Canoas,BRA,Brazil,29.74S,51.69W,13.071,0.4709999999999997
5754,6,1988,Canoas,BRA,Brazil,29.74S,51.69W,11.053999999999998,0.5019999999999984
5755,7,1988,Canoas,BRA,Brazil,29.74S,51.69W,11.933,0.26200000000000123
5756,8,1988,Canoas,BRA,Brazil,29.74S,51.69W,14.796000000000001,0.3550000000000016
5757,9,1988,Canoas,BRA,Brazil,29.74S,51.69W,15.303,0.4289999999999989
5758,10,1988,Canoas,BRA,Brazil,29.74S,51.69W,17.608999999999998,0.3990000000000017
5759,11,1988,Canoas,BRA,Brazil,29.74S,51.69W,20.593000000000004,0.46500000000000186
5760,12,1988,Canoas,BRA,Brazil,29.74S,51.69W,23.078000000000003,1.3589999999999987
5761,1,1989,Canoas,BRA,Brazil,29.74S,51.69W,23.921,0.4049999999999996
5762,2,1989,Canoas,BRA,Brazil,29.74S,51.69W,24.263,0.35700000000000087
5763,3,1989,Canoas,BRA,Brazil,29.74S,51.69W,22.557,0.26900000000000074
5764,4,1989,Canoas,BRA,Brazil,29.74S,51.69W,19.614,0.4239999999999987
5765,5,1989,Canoas,BRA,Brazil,29.74S,51.69W,15.516,0.3330000000000016
5766,6,1989,Canoas,BRA,Brazil,29.74S,51.69W,13.517,0.6790000000000005
5767,7,1989,Canoas,BRA,Brazil,29.74S,51.69W,11.523,0.6759999999999996
5768,9,1989,Canoas,BRA,Brazil,29.74S,51.69W,15.068,0.3110000000000015
5769,10,1989,Canoas,BRA,Brazil,29.74S,51.69W,17.519,0.47900000000000076
5770,12,1989,Canoas,BRA,Brazil,29.74S,51.69W,23.872,0.5629999999999984
5771,1,1990,Canoas,BRA,Brazil,29.74S,51.69W,24.261,0.5239999999999986
5772,2,1990,Canoas,BRA,Brazil,29.74S,51.69W,23.418,0.7119999999999985
5773,3,1990,Canoas,BRA,Brazil,29.74S,51.69W,21.999000000000006,0.7620000000000005
5774,4,1990,Canoas,BRA,Brazil,29.74S,51.69W,20.065999999999995,0.5219999999999992
5775,6,1990,Canoas,BRA,Brazil,29.74S,51.69W,11.66,0.5300000000000004
5776,7,1990,Canoas,BRA,Brazil,29.74S,51.69W,11.414,0.33500000000000085
5777,8,1990,Canoas,BRA,Brazil,29.74S,51.69W,14.883000000000001,0.28699999999999826
5778,9,1990,Canoas,BRA,Brazil,29.74S,51.69W,14.806,0.7709999999999992
5779,10,1990,Canoas,BRA,Brazil,29.74S,51.69W,20.241000000000003,1.0870000000000009
5780,11,1990,Canoas,BRA,Brazil,29.74S,51.69W,22.376999999999995,0.4280000000000012
5781,12,1990,Canoas,BRA,Brazil,29.74S,51.69W,22.038999999999998,0.6750000000000019
5782,1,1991,Canoas,BRA,Brazil,29.74S,51.69W,23.121,0.625
5783,2,1991,Canoas,BRA,Brazil,29.74S,51.69W,23.093999999999998,0.7409999999999981
5784,3,1991,Canoas,BRA,Brazil,29.74S,51.69W,22.953,0.9949999999999982
5785,4,1991,Canoas,BRA,Brazil,29.74S,51.69W,19.342000000000002,0.882000000000001
5786,5,1991,Canoas,BRA,Brazil,29.74S,51.69W,17.650000000000002,0.8700000000000014
5787,6,1991,Canoas,BRA,Brazil,29.74S,51.69W,13.577999999999998,1.0870000000000009
5788,7,1991,Canoas,BRA,Brazil,29.74S,51.69W,12.540000000000001,0.6960000000000003
5789,8,1991,Canoas,BRA,Brazil,29.74S,51.69W,15.616999999999999,0.5380000000000015
5790,9,1991,Canoas,BRA,Brazil,29.74S,51.69W,17.166999999999998,0.17799999999999963
5791,10,1991,Canoas,BRA,Brazil,29.74S,51.69W,19.166000000000004,0.6090000000000018
5792,11,1991,Canoas,BRA,Brazil,29.74S,51.69W,20.889,0.3409999999999987
5793,12,1991,Canoas,BRA,Brazil,29.74S,51.69W,24.166000000000004,0.3019999999999988
5794,1,1992,Canoas,BRA,Brazil,29.74S,51.69W,24.187000000000005,0.5210000000000016
5795,2,1992,Canoas,BRA,Brazil,29.74S,51.69W,24.694999999999997,0.7859999999999998
5796,3,1992,Canoas,BRA,Brazil,29.74S,51.69W,23.097,0.3990000000000017
5797,4,1992,Canoas,BRA,Brazil,29.74S,51.69W,19.447999999999997,0.35700000000000087
5798,5,1992,Canoas,BRA,Brazil,29.74S,51.69W,15.716000000000001,0.38900000000000134
5799,6,1992,Canoas,BRA,Brazil,29.74S,51.69W,15.528,0.354
5800,7,1992,Canoas,BRA,Brazil,29.74S,51.69W,11.033999999999999,0.6419999999999999
5801,8,1992,Canoas,BRA,Brazil,29.74S,51.69W,13.455,0.5250000000000001
5802,9,1992,Canoas,BRA,Brazil,29.74S,51.69W,15.898,0.41600000000000154
5803,10,1992,Canoas,BRA,Brazil,29.74S,51.69W,18.525,0.2770000000000018
5804,11,1992,Canoas,BRA,Brazil,29.74S,51.69W,20.202000000000005,0.2860000000000006
5805,12,1992,Canoas,BRA,Brazil,29.74S,51.69W,22.892000000000003,0.39999999999999936
5806,2,1993,Canoas,BRA,Brazil,29.74S,51.69W,22.838000000000005,0.37700000000000167
5807,3,1993,Canoas,BRA,Brazil,29.74S,51.69W,22.503,0.33700000000000013
5808,4,1993,Canoas,BRA,Brazil,29.74S,51.69W,20.617000000000004,0.33800000000000174
5809,5,1993,Canoas,BRA,Brazil,29.74S,51.69W,16.168,0.5520000000000004
5810,6,1993,Canoas,BRA,Brazil,29.74S,51.69W,13.1,0.6069999999999985
5811,7,1993,Canoas,BRA,Brazil,29.74S,51.69W,12.203999999999999,0.5450000000000009
5812,8,1993,Canoas,BRA,Brazil,29.74S,51.69W,13.621,0.39999999999999936
5813,9,1993,Canoas,BRA,Brazil,29.74S,51.69W,15.022,0.2629999999999989
5814,10,1993,Canoas,BRA,Brazil,29.74S,51.69W,19.547,0.25299999999999856
5815,11,1993,Canoas,BRA,Brazil,29.74S,51.69W,21.339000000000002,0.6090000000000018
5816,12,1993,Canoas,BRA,Brazil,29.74S,51.69W,22.914,0.28999999999999915
5817,1,1994,Canoas,BRA,Brazil,29.74S,51.69W,23.464999999999996,0.29800000000000026
5818,2,1994,Canoas,BRA,Brazil,29.74S,51.69W,23.233,0.4289999999999989
5819,3,1994,Canoas,BRA,Brazil,29.74S,51.69W,21.849999999999998,0.25000000000000155
5820,4,1994,Canoas,BRA,Brazil,29.74S,51.69W,18.631999999999998,0.37900000000000095
5821,5,1994,Canoas,BRA,Brazil,29.74S,51.69W,18.112999999999996,0.42600000000000193
5822,6,1994,Canoas,BRA,Brazil,29.74S,51.69W,13.729000000000001,0.5539999999999997
5823,7,1994,Canoas,BRA,Brazil,29.74S,51.69W,13.961999999999998,0.31300000000000083
5824,8,1994,Canoas,BRA,Brazil,29.74S,51.69W,14.346,0.2840000000000013
5825,9,1994,Canoas,BRA,Brazil,29.74S,51.69W,17.59,0.37600000000000006
5826,10,1994,Canoas,BRA,Brazil,29.74S,51.69W,19.075999999999997,0.1919999999999986
5827,11,1994,Canoas,BRA,Brazil,29.74S,51.69W,20.892999999999997,0.29300000000000004
5828,12,1994,Canoas,BRA,Brazil,29.74S,51.69W,24.929999999999996,0.49100000000000044
5829,1,1995,Canoas,BRA,Brazil,29.74S,51.69W,24.382000000000005,0.2890000000000015
5830,2,1995,Canoas,BRA,Brazil,29.74S,51.69W,23.029999999999998,0.2760000000000002
5831,3,1995,Canoas,BRA,Brazil,29.74S,51.69W,22.135000000000005,0.2550000000000018
5832,4,1995,Canoas,BRA,Brazil,29.74S,51.69W,19.052,0.8530000000000015
5833,5,1995,Canoas,BRA,Brazil,29.74S,51.69W,15.024000000000001,0.38699999999999807
5834,6,1995,Canoas,BRA,Brazil,29.74S,51.69W,13.42,0.3259999999999981
5835,7,1995,Canoas,BRA,Brazil,29.74S,51.69W,15.314,0.6260000000000017
5836,8,1995,Canoas,BRA,Brazil,29.74S,51.69W,14.877999999999998,0.39699999999999847
5837,9,1995,Canoas,BRA,Brazil,29.74S,51.69W,16.048999999999996,0.4250000000000003
5838,10,1995,Canoas,BRA,Brazil,29.74S,51.69W,17.519,0.30300000000000044
5839,11,1995,Canoas,BRA,Brazil,29.74S,51.69W,22.077000000000005,0.3600000000000018
5840,12,1995,Canoas,BRA,Brazil,29.74S,51.69W,23.819000000000003,0.4899999999999988
5841,1,1996,Canoas,BRA,Brazil,29.74S,51.69W,23.936,0.25900000000000034
5842,2,1996,Canoas,BRA,Brazil,29.74S,51.69W,23.583,0.2629999999999989
5843,3,1996,Canoas,BRA,Brazil,29.74S,51.69W,22.32,0.22300000000000134
5844,4,1996,Canoas,BRA,Brazil,29.74S,51.69W,20.147000000000002,0.3699999999999982
5845,5,1996,Canoas,BRA,Brazil,29.74S,51.69W,15.966,0.2640000000000005
5846,6,1996,Canoas,BRA,Brazil,29.74S,51.69W,11.362,0.5430000000000016
5847,7,1996,Canoas,BRA,Brazil,29.74S,51.69W,10.578,0.42199999999999943
5848,8,1996,Canoas,BRA,Brazil,29.74S,51.69W,15.309999999999999,0.3829999999999995
5849,9,1996,Canoas,BRA,Brazil,29.74S,51.69W,15.433000000000002,0.34399999999999964
5850,10,1996,Canoas,BRA,Brazil,29.74S,51.69W,19.19,0.33800000000000174
5851,11,1996,Canoas,BRA,Brazil,29.74S,51.69W,21.945999999999994,0.44099999999999856
5852,12,1996,Canoas,BRA,Brazil,29.74S,51.69W,23.771,0.5609999999999992
5853,1,1997,Canoas,BRA,Brazil,29.74S,51.69W,25.179,0.542
5854,2,1997,Canoas,BRA,Brazil,29.74S,51.69W,23.624000000000002,0.29100000000000076
5855,3,1997,Canoas,BRA,Brazil,29.74S,51.69W,21.906999999999996,0.24899999999999997
5856,4,1997,Canoas,BRA,Brazil,29.74S,51.69W,19.113999999999994,0.17600000000000035
5857,5,1997,Canoas,BRA,Brazil,29.74S,51.69W,16.072999999999997,0.28999999999999915
5858,6,1997,Canoas,BRA,Brazil,29.74S,51.69W,13.478,0.459
5859,7,1997,Canoas,BRA,Brazil,29.74S,51.69W,14.520999999999999,0.3300000000000007
5860,8,1997,Canoas,BRA,Brazil,29.74S,51.69W,15.902000000000003,0.3799999999999986
5861,9,1997,Canoas,BRA,Brazil,29.74S,51.69W,16.665000000000003,0.354
5862,10,1997,Canoas,BRA,Brazil,29.74S,51.69W,18.395,0.25599999999999945
5863,12,1997,Canoas,BRA,Brazil,29.74S,51.69W,23.444999999999997,0.8790000000000001
5864,1,1998,Canoas,BRA,Brazil,29.74S,51.69W,23.303000000000004,0.4389999999999993
5865,2,1998,Canoas,BRA,Brazil,29.74S,51.69W,23.144,0.3060000000000013
5866,3,1998,Canoas,BRA,Brazil,29.74S,51.69W,21.530000000000005,0.3080000000000006
5867,4,1998,Canoas,BRA,Brazil,29.74S,51.69W,18.913999999999998,0.20800000000000077
5868,5,1998,Canoas,BRA,Brazil,29.74S,51.69W,15.621,0.3359999999999985
5869,6,1998,Canoas,BRA,Brazil,29.74S,51.69W,12.755000000000003,0.2740000000000009
5870,7,1998,Canoas,BRA,Brazil,29.74S,51.69W,14.484,0.3740000000000008
5871,8,1998,Canoas,BRA,Brazil,29.74S,51.69W,14.857999999999997,0.24799999999999833
5872,9,1998,Canoas,BRA,Brazil,29.74S,51.69W,15.552999999999997,0.5620000000000007
5873,10,1998,Canoas,BRA,Brazil,29.74S,51.69W,18.605999999999995,0.36700000000000127
5874,11,1998,Canoas,BRA,Brazil,29.74S,51.69W,20.876999999999995,0.40300000000000025
5875,12,1998,Canoas,BRA,Brazil,29.74S,51.69W,22.282999999999998,0.6709999999999994
5876,1,1999,Canoas,BRA,Brazil,29.74S,51.69W,23.695,0.6679999999999985
5877,2,1999,Canoas,BRA,Brazil,29.74S,51.69W,23.269000000000005,0.4269999999999996
5878,3,1999,Canoas,BRA,Brazil,29.74S,51.69W,24.157999999999998,0.235000000000001
5879,4,1999,Canoas,BRA,Brazil,29.74S,51.69W,17.869999999999997,0.3550000000000016
5880,5,1999,Canoas,BRA,Brazil,29.74S,51.69W,14.779000000000003,0.4770000000000015
5881,6,1999,Canoas,BRA,Brazil,29.74S,51.69W,12.623000000000001,0.24500000000000138
5882,7,1999,Canoas,BRA,Brazil,29.74S,51.69W,13.033000000000001,0.3980000000000001
5883,8,1999,Canoas,BRA,Brazil,29.74S,51.69W,14.569,0.4620000000000009
5884,9,1999,Canoas,BRA,Brazil,29.74S,51.69W,16.435,0.5250000000000001
5885,10,1999,Canoas,BRA,Brazil,29.74S,51.69W,17.34,0.48600000000000027
5886,11,1999,Canoas,BRA,Brazil,29.74S,51.69W,20.144999999999996,0.484000000000001
5887,12,1999,Canoas,BRA,Brazil,29.74S,51.69W,22.737,0.38699999999999807
5888,1,2000,Canoas,BRA,Brazil,29.74S,51.69W,24.216,0.37700000000000167
5889,2,2000,Canoas,BRA,Brazil,29.74S,51.69W,23.578,0.6709999999999994
5890,3,2000,Canoas,BRA,Brazil,29.74S,51.69W,21.843000000000004,0.567000000000001
5891,4,2000,Canoas,BRA,Brazil,29.74S,51.69W,19.977,0.24299999999999816
5892,5,2000,Canoas,BRA,Brazil,29.74S,51.69W,15.478,0.3110000000000015
5893,7,2000,Canoas,BRA,Brazil,29.74S,51.69W,10.636,0.38900000000000134
5894,8,2000,Canoas,BRA,Brazil,29.74S,51.69W,13.636000000000003,0.35299999999999837
5895,9,2000,Canoas,BRA,Brazil,29.74S,51.69W,15.965,0.4579999999999984
5896,10,2000,Canoas,BRA,Brazil,29.74S,51.69W,19.034000000000002,0.4149999999999999
5897,11,2000,Canoas,BRA,Brazil,29.74S,51.69W,20.677999999999997,0.528000000000001
5898,12,2000,Canoas,BRA,Brazil,29.74S,51.69W,23.332999999999995,0.2840000000000013
5899,1,2001,Canoas,BRA,Brazil,29.74S,51.69W,24.584999999999997,0.2919999999999984
5900,2,2001,Canoas,BRA,Brazil,29.74S,51.69W,25.209999999999997,0.3640000000000004
5901,3,2001,Canoas,BRA,Brazil,29.74S,51.69W,24.504999999999995,0.3590000000000002
5902,4,2001,Canoas,BRA,Brazil,29.74S,51.69W,20.285999999999994,0.15599999999999958
5903,5,2001,Canoas,BRA,Brazil,29.74S,51.69W,15.274999999999999,0.3949999999999992
5904,6,2001,Canoas,BRA,Brazil,29.74S,51.69W,14.788000000000002,0.3960000000000008
5905,7,2001,Canoas,BRA,Brazil,29.74S,51.69W,13.990000000000002,0.2790000000000011
5906,8,2001,Canoas,BRA,Brazil,29.74S,51.69W,17.681,0.35700000000000087
5907,9,2001,Canoas,BRA,Brazil,29.74S,51.69W,16.668999999999997,0.3479999999999982
5908,10,2001,Canoas,BRA,Brazil,29.74S,51.69W,20.046999999999997,0.340000000000001
5909,11,2001,Canoas,BRA,Brazil,29.74S,51.69W,21.375999999999998,0.2949999999999993
5910,12,2001,Canoas,BRA,Brazil,29.74S,51.69W,22.351999999999997,0.2259999999999983
5911,1,2002,Canoas,BRA,Brazil,29.74S,51.69W,24.005000000000003,0.33399999999999924
5912,2,2002,Canoas,BRA,Brazil,29.74S,51.69W,23.098000000000003,0.36700000000000127
